"Grower","Year","FieldName","Crop","Volume_bu","Area_ha","Mass_t","Yield_tha","Crop_monitor","Area_ha_monitor","Mass_t_monitor","Yield_tha_monitor","MassErr_t","YieldErr_tha","MassErr_perc","YieldErr_perc","badPerc","N"
"202215 ARM RIVER COLONY","2022","GA Section Ian W","Peas",40392.4,NA,1099.29997101545,3.63152939255389,"Other/Field Peas",245.0895157187,918.154611655026,3.74620109294611,-181.145359360426,0.114671700392224,-16.4782465329366,3.15766962061074,FALSE,1
"202215 ARM RIVER COLONY","2022","Jimmy NW","Peas",20592.8,NA,560.442760508259,4.24350934574352,"Other/Field Peas",113.491963297,482.688515421465,4.25306340113533,-77.7542450867942,0.0095540553918072,-13.8737174544426,0.225145147880738,FALSE,1
"202215 ARM RIVER COLONY","2022","Lou Jurdisey","Peas",19665.9,NA,535.218946731482,4.10228320269976,"Other/Field Peas",107.3685752345,467.31440950457,4.35243187761339,-67.904537226912,0.250148674913629,-12.6872446578352,6.09779146278842,FALSE,1
"202215 ARM RIVER COLONY","2022","Mackzine Yard","Barley",28803.6,NA,627.124002607248,4.85058748148148,"Spring Barley/Other",123.9291320271,644.815927198848,5.20310210078647,17.6919245915996,0.352514619304989,2.82112062655008,7.26746235689626,FALSE,1
"202215 ARM RIVER COLONY","2022","Riche Bethune E","Peas",9396.9,NA,255.741231040409,3.91398167864141,"Other",63.6777675768,262.800654560082,4.12703938220079,7.05942351967286,0.213057703559378,2.76037754684829,5.44350283298549,FALSE,1
"202215 ARM RIVER COLONY","2022","Black NE Chicken SW","Peas",34037.1,NA,926.3379725241,4.14263352928369,"Field Peas",183.916900378,788.993241315009,4.28994420683151,-137.344731209091,0.147310677547818,-14.8266329658119,3.55596691106031,FALSE,1
"202215 ARM RIVER COLONY","2022","Black SE","Peas",6660.7,NA,181.275438022737,3.91398167864141,"Field Peas",36.89059173,186.375425368519,5.05211265605576,5.09998734578224,1.13813097741435,2.81339126878434,29.0785974708345,FALSE,1
"202215 ARM RIVER COLONY","2022","Chicken Barns SE","Peas",13589.7,NA,369.85099039609,4.12918342042238,"Other/Field Peas",87.2003585535,376.355032101448,4.31598032788527,6.50404170535762,0.186796907462887,1.75855733099218,4.52382198715162,FALSE,1
"202215 ARM RIVER COLONY","2022","Gophers","Peas",9477.9,NA,257.945689580486,4.06865793054648,"Other",61.632158134,260.094902445632,4.22011674295319,2.1492128651459,0.151458812406705,0.833203636254323,3.72257424910533,FALSE,1
"202215 ARM RIVER COLONY","2022","Gophers S Dave Core","Canola",26282.5,NA,596.077878167832,3.32193580188679,"Canola",184.5684671202,680.887542510984,3.68907838448676,84.8096643431521,0.367142582599968,14.2279503147864,11.0520673635968,FALSE,1
"202215 ARM RIVER COLONY","2022","HY 54-1","Peas",17158.8,NA,466.985511808595,3.65842961027651,"Other",119.8996323058,443.894273496622,3.7022154693893,-23.0912383119729,0.0437858591127922,-4.94474405052579,1.19684847809557,FALSE,1
"202215 ARM RIVER COLONY","2022","Long Field","Peas",24366.7,NA,663.152838376448,4.09555814826911,"Field Peas",125.0573190824,579.953455845033,4.63750110829501,-83.199382531415,0.541942960025905,-12.5460342950663,13.232456734986,FALSE,1
"202215 ARM RIVER COLONY","2022","Schandre N Side","Canola",6786.3,NA,153.911122219082,3.04802179716981,"Canola",51.1979891754,177.678075268667,3.47041120423611,23.7669530495846,0.422389407066299,15.4419984124045,13.8578210778709,FALSE,1
"202215 ARM RIVER COLONY","2022","Schandre S Side","Canola",1033.9,NA,23.4475463605342,2.85569919811321,"Canola",5.9927954152,18.5384204182616,3.09345124167615,-4.9091259422726,0.237752043562943,-20.9366296446924,8.32552825311671,FALSE,1
"202215 ARM RIVER COLONY","2022","Tee Slews","Canola",39178.7,NA,888.556909730144,3.05967771226415,"Canola",108.8427089338,378.395829505815,3.47653814584826,-510.161080224329,0.416860433584109,-57.4145645189193,13.6243249383163,FALSE,1
"202215 ARM RIVER COLONY","2022","Triangle","Wheat",12176.5,NA,331.389992756131,3.961057059656,"Spring Wheat",71.7234033038,297.848046040645,4.15273163738543,-33.5419467154861,0.191674577729431,-10.1215931225085,4.83897542607168,FALSE,1
"202215 ARM RIVER COLONY","2022","Walter + Black W","Wheat",30064.7,NA,818.226064048139,4.14263352928369,"Spring Wheat",195.7196886011,875.344984131775,4.4724421461544,57.1189200836362,0.329808616870707,6.9808238326023,7.96132736674236,FALSE,1
"202215 ARM RIVER COLONY","2022","Craven N","Wheat",48404.2,NA,1317.34632179742,4.09555814826911,"Wheat/Wheat - Durum",258.3125581967,1136.11957060587,4.39823591441783,-181.226751191553,0.302677766148725,-13.7569557976434,7.39039113085587,FALSE,1
"202215 ARM RIVER COLONY","2022","Craven S N Side","Wheat",14346.9,NA,390.459502599764,4.04848276725452,"Spring Wheat",65.649278351,290.631851370381,4.42703802190316,-99.8276512293832,0.378555254648641,-25.5667106485331,9.35054627650938,FALSE,1
"202215 ARM RIVER COLONY","2022","Craven S Quarter","Wheat",9916.1,NA,269.872445311511,4.08883309383845,"Wheat/Spring Wheat",65.9001002048,273.022243069878,4.14297159217357,3.14979775836673,0.0541384983351207,1.16714314969464,1.32405742892032,FALSE,1
"202215 ARM RIVER COLONY","2022","Devin Pinkney N Side","Wheat",14914,NA,405.892073157179,4.34438516220335,"Spring Wheat",94.0069199848,419.10427977696,4.45822796709779,13.2122066197808,0.113842804894437,3.2551033867233,2.62045837659337,FALSE,1
"202215 ARM RIVER COLONY","2022","Devin Pinkney S Side","Wheat",16731.9,NA,455.368106020848,2.94557384062704,"Spring Wheat",149.4905038862,666.825050660216,4.46065156866311,211.456944639368,1.51507772803607,46.436485525336,51.4357408780336,FALSE,1
"202215 ARM RIVER COLONY","2022","Grant Yard","Wheat",17829,NA,485.226725839293,4.00813244067059,"Wheat/Wheat - Durum",103.6939574735,465.807950297185,4.4921416989628,-19.4187755421081,0.484009258292214,-4.00200040682417,12.0756802689693,FALSE,1
"202215 ARM RIVER COLONY","2022","Green","Wheat",17754.1,NA,483.186921301284,4.00140738623993,"Wheat - Durum",96.3335207799,418.885375557705,4.34828263481371,-64.3015457435787,0.34687524857378,-13.3077993026811,8.66883111593729,FALSE,1
"202215 ARM RIVER COLONY","2022","Gtab Quarter","Wheat",8156.3,NA,221.978088770733,3.56427884824733,"Wheat - Durum",36.867697535,150.999935128968,4.09572458344104,-70.9781536417651,0.531445735193707,-31.9752972173186,14.9103299102155,FALSE,1
"202215 ARM RIVER COLONY","2022","Swift Quarter","Wheat",8538.9,NA,232.390753430405,3.77275553559765,"Wheat - Durum",47.976874448,200.288675292993,4.17469202813695,-32.1020781374121,0.401936492539301,-13.8138362493092,10.6536585460375,FALSE,1
"202215 ARM RIVER COLONY","2022","Swift West","Wheat",14707.6,NA,400.275693395197,3.54410368495537,"Wheat - Durum",81.4964588107,322.256495090937,3.95423923681733,-78.0191983042603,0.410135551861963,-19.4913654742535,11.5723350195136,FALSE,1
"202215 ARM RIVER COLONY","2022","Swift Wolf","Wheat",16906.5,NA,460.11948528161,3.63825444698454,"Wheat",121.0303764867,474.634935585446,3.92161826942349,14.5154503038355,0.283363822438948,3.15471323605248,7.78845533120438,FALSE,1
"202215 ARM RIVER COLONY","2022","Tars","Wheat",32624,NA,887.880603622479,4.10228320269976,"Spring Barley/Wheat - Durum",174.055175929,799.065159394746,4.59087272257102,-88.8154442277327,0.488589519871259,-10.0030841833207,11.9101850293932,FALSE,1
"202215 ARM RIVER COLONY","2022","Wally","Wheat",26961.4,NA,733.769447202538,3.91398167864141,"Wheat/Wheat - Durum",142.2254314212,600.068762211209,4.21913828079106,-133.700684991329,0.305156602149648,-18.2210755028104,7.79657717395273,FALSE,1
"202215 ARM RIVER COLONY","2022","Yard S Quarter","Wheat",8651.1,NA,235.444790333767,4.18970891029828,"Wheat - Durum",45.262221828,201.214458176652,4.44552763983357,-34.2303321571148,0.255818729535291,-14.5385812566037,6.10588312964869,FALSE,1
"202215 ARM RIVER COLONY","2022","Disley N Irr","Canola",11667.1,NA,264.605785206813,3.31610784433962,"Canola",38.043710149,132.001709605875,3.46973807467474,-132.604075600938,0.153630230335117,-50.1138232851924,4.63284783084946,FALSE,1
"202215 ARM RIVER COLONY","2022","Disley W Sec","Canola",34819.6,NA,789.696016053538,3.42683903773585,"Canola",123.5055098085,419.892057946088,3.39978401447147,-369.80395810745,-0.0270550232643791,-46.8286467944368,-0.789503766195412,FALSE,1
"202215 ARM RIVER COLONY","2022","Hy 11","Canola",15230.3,NA,345.418241576905,3.02470996698113,"Canola",31.937832681,105.561382668439,3.30521434321491,-239.856858908466,0.280504376233778,-69.4395460452436,9.27376109762155,FALSE,1
"202215 ARM RIVER COLONY","2022","Little Field","Canola",1004.2,NA,22.774415398914,3.21703256603774,"Canola",2.395542506,6.320622990883,2.63849335799805,-16.453792408031,-0.578539208039687,-72.2468266246501,-17.9836292037368,FALSE,1
"202215 ARM RIVER COLONY","2022","Valley Irr","Canola",6229.8,NA,141.289009504119,3.01305405188679,"Canola",26.8493284174,110.511501345288,4.11598754454022,-30.7775081588313,1.10293349265343,-21.7833703179397,36.6051678350331,FALSE,1
"202215 ARM RIVER COLONY","2022","Valley Pump Site","Canola",2868,NA,65.0455882933272,2.48853787264151,"Canola",8.044438702,22.798965508557,2.83412756975682,-42.2466227847702,0.34558969711531,-64.9492515837606,13.887258896666,FALSE,1
"202215 ARM RIVER COLONY","2022","Wagner Hay","Canola",6807,NA,154.381043833798,2.5293335754717,"Canola",25.6779325755,73.7130939024237,2.87067869212942,-80.6679499313747,0.341345116657722,-52.2524967626331,13.4954566676348,FALSE,1
"202215 ARM RIVER COLONY","2022","Wagner Quarter","Canola",7617,NA,172.749717298604,2.84404328301887,"Canola",14.0412194345,44.1477710677748,3.14415505531531,-128.601946230829,0.300111772296442,-74.4440849118937,10.552292719606,FALSE,1
"202215 ARM RIVER COLONY","2022","Buffalo Jump E+W","Canola",14126.4,NA,320.38085423222,3.31027988679245,"Canola",41.8199543018,152.628157279345,3.64964906890812,-167.752696952875,0.339369182115667,-52.3604000479017,10.2519784949213,FALSE,1
"202215 ARM RIVER COLONY","2022","Junk Pile","Peas",35899.7,NA,977.028725546273,3.54410368495537,"Other",261.8537267782,949.410705999748,3.62572921027752,-27.6180195465246,0.0816255253221527,-2.82673567566633,2.30313592880059,FALSE,1
"202215 ARM RIVER COLONY","2022","Mill E Ranch S","Wheat",36628.7,NA,996.870213183841,3.96778211408665,"Spring Wheat/Field Peas",215.4266990309,1061.64712654217,4.92811304874467,64.7769133583287,0.960330934658016,6.49802878064154,24.203217491419,FALSE,1
"202215 ARM RIVER COLONY","2022","Mill S","Barley",760.6,NA,16.5611081804009,0.156123237472767,"Spring Barley/Field Peas",6.2027774158,17.5520524648806,2.8297085786395,0.990944284479689,2.67358534116673,5.98356265586389,1712.48392260191,TRUE,1
"202215 ARM RIVER COLONY","2022","Tree House","Canola",1000.8,NA,22.6973047092405,0.384645198113208,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202215 ARM RIVER COLONY","2022","Treehouse","Barley",6901.1,NA,150.252900382514,3.23013594771242,"Spring Barley/Canola",19.268733204,55.2771594876313,2.86874901958559,-94.9757408948831,-0.361386928126829,-63.2105873850644,-11.1879788955249,FALSE,1
"202215 ARM RIVER COLONY","2022","Archibald","Canola",10793.3,NA,244.788791553023,4.37096816037736,"Canola",34.1146423896,143.64494008068,4.2106535498807,-101.143851472343,-0.160314610496659,-41.3188246204624,-3.667713984968,FALSE,1
"202215 ARM RIVER COLONY","2022","Bernard NW","Canola",10500.4,NA,238.144118064631,4.05625845283019,"Canola",45.7259168675,191.682463765471,4.19198732134578,-46.4616542991595,0.135728868515591,-19.509889505879,3.34615927692893,FALSE,1
"202215 ARM RIVER COLONY","2022","Bernard Yard","Canola",21782.9,NA,494.026869900205,4.02129070754717,"Canola",92.7775182905,402.354700845712,4.3367693839997,-91.6721690544932,0.31547867645253,-18.5561099283954,7.845209396586,FALSE,1
"202215 ARM RIVER COLONY","2022","Bernard Yard SW","Canola",3546.7,NA,80.4368819521524,3.79400036320755,"Canola/Spring Wheat",22.0940666137,79.5456052050542,3.60031526091851,-0.891276747098161,-0.193685102289037,-1.10804487377859,-5.10503647198628,FALSE,1
"202215 ARM RIVER COLONY","2022","Erwin Bateman","Barley",39215.3,NA,853.81128655557,5.64197078867102,"Spring Barley",128.156098664,743.282768657312,5.79982362451632,-110.528517898258,0.157852835845297,-12.9453100045269,2.79783149821092,FALSE,1
"202215 ARM RIVER COLONY","2022","Graff +Bins E","Canola",7142.2,NA,161.981889874142,3.55505410377358,"Canola",35.633567288,126.55458826706,3.55155539843126,-35.4273016070818,-0.00349870534232499,-21.8711496912454,-0.0984149675418785,FALSE,1
"202215 ARM RIVER COLONY","2022","Holt HY 6","Canola",19514.3,NA,442.57771056548,4.05625845283019,"Spring Wheat/Canola",82.6941677613,348.917715602457,4.21937513912253,-93.6599949630229,0.163116686292341,-21.1623840801548,4.02135830813563,FALSE,1
"202215 ARM RIVER COLONY","2022","Holt Quarter Otto E","Wheat",11494.8,NA,312.83852159757,4.76806359133464,"Spring Wheat",50.9371292237,242.867297822339,4.76798165746133,-69.9712237752312,-8.19338733109021e-05,-22.366562601661,-0.00171838885412113,FALSE,1
"202215 ARM RIVER COLONY","2022","Holt Yard","Wheat",6849.1,NA,186.401938109146,3.33562699760505,"Spring Wheat",53.8338276313,183.448667495257,3.40768389629788,-2.95327061388909,0.0720568986928285,-1.58435617346415,2.16022051460084,FALSE,1
"202215 ARM RIVER COLONY","2022","Holt Yard North","Wheat",6542.5,NA,178.058107894184,3.75930542673634,"Spring Wheat",44.575814878,178.335451257808,4.00072217963702,0.277343363623828,0.241416752900681,0.155760030758412,6.421844609478,FALSE,1
"202215 ARM RIVER COLONY","2022","Huber 640","Canola",32830.6,NA,744.584448225388,2.97808630660377,"Canola/Spring Wheat",240.4250074926,770.398540027547,3.20431950096231,25.8140918021588,0.226233194358537,3.4669125662889,7.59659630605314,FALSE,1
"202215 ARM RIVER COLONY","2022","Kathleen Burns N","Canola",7855.6,NA,178.161980529097,3.65412938207547,"Canola",38.0798527835,142.443588860675,3.74065492507355,-35.7183916684223,0.0865255429980776,-20.0482681896258,2.36788394583152,FALSE,1
"202215 ARM RIVER COLONY","2022","Kathleen Burns S","Canola",2394.2,NA,54.2986261143062,3.47929065566038,"Canola",6.9848576849,25.1702701323925,3.60354802744315,-29.1283559819137,0.124257371782772,-53.6447384885843,3.57134209470601,FALSE,1
"202215 ARM RIVER COLONY","2022","Kathleen Burns Small","Canola",1291.1,NA,29.2825576073551,3.49677452830189,"Canola",7.53722557,25.665878315895,3.4052156297473,-3.61667929146009,-0.0915588985545868,-12.3509679036768,-2.61838153456951,FALSE,1
"202215 ARM RIVER COLONY","2022","Lisa 85","Barley",8195.5,NA,178.435043089,5.2812722745098,"Spring Barley",28.613704422,144.711075271039,5.05740442190966,-33.7239678179608,-0.223867852600144,-18.8998569082307,-4.2389000408225,FALSE,1
"202215 ARM RIVER COLONY","2022","Lumsden S","Wheat",54445.5,NA,1481.76264150379,4.54613679512301,"Spring Wheat/Canola",204.6445969606,931.338254370945,4.55100338930646,-550.42438713284,0.00486659418344626,-37.1465963384146,0.107049004523292,FALSE,1
"202215 ARM RIVER COLONY","2022","Mobile Grain-1","Wheat",8372.9,NA,227.872520607832,4.37128537992597,"Spring Wheat",39.9402988897,175.022490186883,4.38210266453511,-52.8500304209488,0.0108172846091357,-23.1928054685907,0.247462329016799,FALSE,1
"202215 ARM RIVER COLONY","2022","OT N Side","Canola",9778.8,NA,221.778508162167,3.82896810849057,"Canola",46.4278555769,177.777356723535,3.82910979873013,-44.0011514386315,0.000141690239563008,-19.8401332046374,0.0037004810577768,FALSE,1
"202215 ARM RIVER COLONY","2022","OT S Side","Canola",10942.8,NA,248.178940344903,4.1320219009434,"Canola",32.1536262082,132.218580728782,4.11208925154025,-115.960359616121,-0.0199326494031471,-46.7244962263787,-0.482394572947355,FALSE,1
"202215 ARM RIVER COLONY","2022","Otto 440","Wheat",32751.8,NA,891.35784213446,4.98999038754627,"Spring Wheat",159.3692548873,855.654522852028,5.36900623308501,-35.7033192824322,0.379015845538744,-4.00549785896722,7.59552255821314,FALSE,1
"202215 ARM RIVER COLONY","2022","Otto House E","Wheat",33771.5,NA,919.110886532527,4.66718777487481,"Spring Wheat",143.1099486552,707.963551145426,4.94699046291428,-211.147335387101,0.279802688039469,-22.9729990669226,5.99510243718391,FALSE,1
"202215 ARM RIVER COLONY","2022","Otto House W","Wheat",11187.7,NA,304.478362060089,4.28385967232745,"Spring Wheat",51.9551121479,226.578424031552,4.36104195842277,-77.8999380285372,0.0771822860953151,-25.5847205369436,1.80169968203887,FALSE,1
"202215 ARM RIVER COLONY","2022","Otto N","Wheat",5595.4,NA,152.281818705511,4.9698152242543,"Spring Wheat",24.107263961,120.543931010651,5.0003157225002,-31.7378876948601,0.0305004982458987,-20.8415475758378,0.613714934451616,FALSE,1
"202215 ARM RIVER COLONY","2022","Otto S","Wheat",742.4,NA,20.205722248203,1.97716600261267,"Spring Wheat",7.4888903738,33.9297689693806,4.53068041803422,13.7240467211776,2.55351441542155,67.9215845521097,129.150228764164,TRUE,1
"202215 ARM RIVER COLONY","2022","Paul Schro","Wheat",5603,NA,152.489563975337,3.87363135205748,"Spring Wheat",39.8855146548,141.951991947606,3.55898609247413,-10.5375720277313,-0.314645259583349,-6.9103561929232,-8.12274661645912,FALSE,1
"202215 ARM RIVER COLONY","2022","Penny Burns","Canola",16515.4,NA,374.561999942847,3.21120460849057,"Canola",69.3898398166,245.137275281925,3.53275459245664,-129.424724660922,0.321549983966074,-34.5536185413017,10.0133757629732,FALSE,1
"202215 ARM RIVER COLONY","2022","Ron Burns","Canola",16488.2,NA,373.945568017752,3.27531214150943,"Canola",88.9099448867,306.170739540957,3.44360509874478,-67.7748284767948,0.168292957235346,-18.1242496965701,5.13822652511487,FALSE,1
"202215 ARM RIVER COLONY","2022","Ron Lisa Huber","Wheat",54163.3,NA,1474.08332399689,3.7794805900283,"Spring Wheat/Spring Barley",357.9808679657,1281.70365001204,3.58036913339975,-192.379673984852,-0.199111456628554,-13.0508005112781,-5.2682227593359,FALSE,1
"202215 ARM RIVER COLONY","2022","Scott Will 100","Barley",9489,NA,206.598134919213,5.17360107625272,"Spring Barley",28.642824965,152.913972169905,5.33864841742245,-53.6841627493079,0.165047341169727,-25.9848244856132,3.19018298351816,FALSE,1
"202215 ARM RIVER COLONY","2022","Scott Will 160","Barley",18355.3,NA,399.638849816953,6.13725830065359,"Spring Barley",62.6939020317,409.648965542747,6.53411180780573,10.0101157257942,0.396853507152136,2.50479044526806,6.46629957076879,FALSE,1
"202215 ARM RIVER COLONY","2022","Small","Barley",49463.4,NA,1076.93832460244,5.90576522440087,"Spring Barley",179.5500359456,1067.31585536611,5.94439232353861,-9.62246923632756,0.0386270991377371,-0.893502349810031,0.654057478921467,FALSE,1
"202215 ARM RIVER COLONY","2022","Colony W Quarter","Barley",12857.6,NA,279.942194198282,4.29608081045752,"Spring Barley",59.9460120947,274.150393962669,4.57328827027858,-5.79180023561344,0.277207459821064,-2.06892721270561,6.45256623539961,FALSE,1
"202215 ARM RIVER COLONY","2022","new break","Barley",11124,NA,242.19696519541,3.84924533769063,"Spring Barley",62.5686007465,253.225829185211,4.04717104368642,11.0288639898012,0.197925705995788,4.55367555117912,5.14193533100528,FALSE,1
"202215 ARM RIVER COLONY","2022","Otto Home","Barley",22037.8,NA,479.815823385676,3.77387549891068,"Spring Barley",114.763678183,490.438336068641,4.27346303145319,10.6225126829646,0.499587532542515,2.21387294149869,13.2380501870483,FALSE,1
"202215 ARM RIVER COLONY","2022","Pete All N&S","Barley",88196.1,NA,1920.24350648614,4.90442308061002,"Spring Barley",316.3429113484,1601.36277317148,5.06211050010802,-318.880733314663,0.157687419497999,-16.6062654156911,3.21520833146364,FALSE,1
"202215 ARM RIVER COLONY","2022","Pete East","Canola",68717.2,NA,1558.48052025222,3.01888200943396,"Canola",316.5864016818,1076.81757726212,3.40133869156018,-481.662942990095,0.382456682126218,-30.9059328449063,12.6688184874747,FALSE,1
"202215 ARM RIVER COLONY","2022","Sams correl","Canola",2793.5,NA,63.3545962280172,7.37819425471698,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202215 ARM RIVER COLONY","2022","Avonhurst N Half Section","Wheat",19663.9,NA,535.164515656418,4.32420999891139,"Spring Wheat",95.2491678032,434.505794204532,4.56178047772858,-100.658721451886,0.237570478817193,-18.8089304329942,5.49396257066611,FALSE,1
"202215 ARM RIVER COLONY","2022","Avonhurst N quarter","Wheat",10109.8,NA,275.142734154547,4.47216119638581,"Spring Wheat",56.7393630938,263.794888456351,4.64923950627102,-11.3478456981961,0.177078309885215,-4.12434867054204,3.95956903405722,FALSE,1
"202215 ARM RIVER COLONY","2022","Avonhurst NE Quarter","Wheat",11058.1,NA,300.951228395966,4.20988407359025,"Spring Wheat",52.4098360082,223.650937647022,4.26734664103948,-77.3002907489441,0.0574625674492335,-25.6853215588936,1.36494417529717,FALSE,1
"202215 ARM RIVER COLONY","2022","Avonhurst Town","Wheat",39633,NA,1078.63385259067,3.96778211408665,"Spring Wheat",176.6447117076,703.681735071929,3.98359921601691,-374.952117518741,0.015817101930256,-34.7617605935673,0.398638369634794,FALSE,1
"202215 ARM RIVER COLONY","2022","Edenwold Town","Wheat",13964.4,NA,380.048652309261,3.44995292292619,"Spring Wheat",61.9173829838,256.817122050792,4.14773864260357,-123.231530258469,0.697785719677378,-32.4251985922556,20.2259490278936,FALSE,1
"202215 ARM RIVER COLONY","2022","North Edenwold Section","Wheat",23610.5,NA,642.57244889489,2.48154508491182,"Spring Wheat",147.0281350146,392.927437816913,2.67246427207891,-249.645011077977,0.190919187167088,-38.8508737819871,7.69356109336501,FALSE,1
"202215 ARM RIVER COLONY","2022","Rod East","Wheat",52371.3,NA,1425.3121735553,4.55958690398432,"Spring Wheat",258.7470807967,1253.30245614445,4.84373563668988,-172.009717410847,0.284148732705556,-12.0682135887317,6.23189641274864,FALSE,1
"202215 ARM RIVER COLONY","2022","Rod East East","Wheat",50010.8,NA,1361.07080439604,4.5932121761376,"Spring Wheat",173.0009447641,808.023903486094,4.67063289502781,-553.046900909941,0.0774207188902105,-40.6332204852011,1.68554632186212,FALSE,1
"202215 ARM RIVER COLONY","2022","Rod Yard NE","Wheat",14548.9,NA,395.956587588898,3.34907710646636,"Spring Wheat",71.5924353596,242.311656736351,3.38459860345928,-153.644930852547,0.0355214969929181,-38.8034788834146,1.0606353889056,FALSE,1
"202215 ARM RIVER COLONY","2022","Yard South","Wheat",38087.6,NA,1036.57360011213,4.26368450903549,"Spring Wheat",187.5702394474,826.613502967648,4.40695445824951,-209.96009714448,0.143269949214021,-20.2552039837565,3.36023805022176,FALSE,1
"202215 ARM RIVER COLONY","2022","KS Road E","Wheat",7332,NA,199.545681960136,3.91398167864141,"Spring Wheat/Spring Barley",33.3171464396,148.380864236295,4.45358862006059,-51.1648177238406,0.539606941419179,-25.6406539200693,13.7866496505033,FALSE,1
"202215 ARM RIVER COLONY","2022","KS Road W","Wheat",10681.1,NA,290.691877931057,4.50578646853908,"Spring Wheat",57.3380732469,292.480198965281,5.10097710653531,1.78832103422428,0.595190637996229,0.615194702704565,13.2094728001882,FALSE,1
"202215 ARM RIVER COLONY","2022","Mike McEwen N","Wheat",6160.5,NA,167.661318964739,4.39146054321794,"Spring Wheat",39.386145872,174.963740595696,4.44226609946316,7.30242163095693,0.0508055562452201,4.35545996897036,1.15691706085537,FALSE,1
"202215 ARM RIVER COLONY","2022","Mike McEwen S","Wheat",2815.9,NA,76.6353249512502,4.74788842804267,"Spring Wheat",16.2384777075,81.9169551967855,5.0446203561896,5.28163024553533,0.296731928146926,6.89190037217838,6.24976624122682,FALSE,1
"202215 ARM RIVER COLONY","2022","Sec 27 Disley W","Wheat",7625.7,NA,207.536163779476,3.60462917483127,"Spring Wheat",46.8251455135,180.02449489056,3.8446115418618,-27.5116688889161,0.239982367030534,-13.2563252533421,6.65761595412288,FALSE,1
"202215 ARM RIVER COLONY","2022","Valley & 40","Wheat",7329.1,NA,199.466756901293,2.73037209884607,"Spring Wheat",71.0706255381,194.766227628131,2.74046029781628,-4.70052927316235,0.0100881989702097,-2.35654770057169,0.369480737606178,FALSE,1
"202215 ARM RIVER COLONY","2022","Young House SW","Wheat",10718.1,NA,291.697945635149,3.98795727737862,"Spring Wheat",72.6239644471,302.185042111873,4.16095491911609,10.4870964767236,0.172997641737471,3.59519037883135,4.33800138027522,FALSE,1
